transaction_id,customer_id,items_total,total_amount,order_date
491069,12921,418,521.05,2023-02-03
491070,16912,68,383.8,2023-11-14
491071,12924,106,194.1,2023-02-15
491072,12924,5,15.45,2023-10-19
491073,15403,324,95.76,2023-07-06
491074,14173,8,23.6,2023-11-13
491075,14211,112,187.8,2023-04-21
491077,14593,162,418.05,2023-10-05
491078,16802,137,259.11,2023-04-11
491079,14295,171,588.85,2023-09-12
491081,15302,102,308.0,2023-05-16
491082,16709,533,1248.3,2023-08-10
491083,17954,150,322.98,2023-07-20
491085,13727,12,130.6,2023-11-07
491086,15911,143,267.26,2023-10-02
491089,14990,64,200.24,2023-11-23
491090,13141,123,351.45,2023-11-25
491091,16705,1544,3249.32,2023-05-06
491092,13680,351,844.12,2023-12-18
491093,12709,362,1196.68,2023-04-08
491094,12709,1,216.0,2023-05-21
491095,14171,44,135.0,2023-07-25
491096,13983,85,175.95,2023-10-22
491097,17296,216,338.13,2023-12-10
491098,14080,67,179.78,2023-02-15
491100,17631,14,63.5,2023-02-25
491101,17449,202,283.88,2023-01-29
491102,17184,15,50.55,2023-05-09
491103,14107,174,163.26,2023-07-01
491104,12917,322,1552.9,2023-03-17
491105,16755,139,207.58,2023-10-14
491109,13825,104,143.36,2023-02-07
491111,15005,183,316.62,2023-06-29
491112,13770,111,174.33,2023-08-04
491113,14505,430,890.38,2023-08-22
491116,15441,139,301.57,2023-05-29
491118,16933,369,554.99,2023-04-01
491122,13426,412,601.6,2023-11-23
491123,17043,382,377.06,2023-12-02
491124,13498,362,327.38,2023-11-29
491125,15311,424,966.24,2023-11-14
491126,16186,274,389.34,2023-11-22
491127,18065,68,256.2,2023-04-06
491129,18065,12,50.7,2023-09-16
491131,16395,2,1.7,2023-10-11
491132,17880,72,171.6,2023-05-28
491133,13848,1500,480.0,2023-02-08
491136,16746,504,343.52,2023-06-30
491138,16168,75,179.85,2023-01-10
491143,16029,52,476.04,2023-06-24
491144,15077,228,873.48,2023-08-28
491145,13728,44,135.0,2023-09-08
491146,15209,94,178.98,2023-09-20
491147,14710,20,34.3,2023-08-25
491148,15061,2604,3882.66,2023-05-17
491149,15841,360,289.92,2023-05-16
491150,16525,240,435.6,2023-09-04
491151,14134,260,661.16,2023-02-26
491152,15465,124,436.8,2023-12-20
491153,16143,147,300.35,2023-06-10
491154,17603,123,289.85,2023-08-22
491158,15523,270,275.73,2023-09-07
491159,15311,140,291.0,2023-11-17
491160,14911,147,377.57,2023-04-21
491161,14942,37,109.35,2023-05-15
491163,13693,72,179.6,2023-12-02
491164,15581,17,33.55,2023-08-16
491165,14293,422,737.7,2023-07-27
491169,12417,10,8.5,2023-09-07
491170,17861,415,328.99,2023-05-02
491171,15039,55,203.85,2023-12-07
491172,16843,450,730.59,2023-04-18
491173,15858,151,248.49,2023-01-07
491174,17388,216,228.96,2023-04-20
491175,15085,169,347.54,2023-03-23
491176,13091,1,1213.02,2023-01-13
491177,15642,270,105.78,2023-07-07
491178,14099,199,384.49,2023-07-08
491180,15719,139,294.52,2023-12-22
491181,15854,124,592.2,2023-02-04
491182,13019,38,190.3,2023-12-29
491183,12978,518,945.58,2023-06-01
491184,17027,3,139.85,2023-05-08
491185,17377,208,421.17,2023-01-08
491186,15889,137,269.72,2023-03-15
491187,16748,50,97.5,2023-11-07
491188,17377,27,79.15,2023-05-25
491189,14113,48,31.2,2023-04-04
491191,16459,59,71.79,2023-01-19
491192,14527,133,509.3,2023-04-17
491193,13091,872,762.98,2023-09-17
491194,13173,110,302.7,2023-12-20
491195,15805,182,658.5,2023-03-10
491196,15912,34,165.5,2023-11-02
491197,15912,143,126.57,2023-11-29
491198,16596,27,95.55,2023-04-09
491199,15912,111,143.72,2023-10-19
491200,16663,100,165.0,2023-12-07
491201,12989,114,413.1,2023-03-25
491203,16985,97,580.15,2023-03-28
491204,14648,165,195.23,2023-02-05
491205,16779,910,1361.91,2023-12-18
491207,17884,97,105.76,2023-03-15
491209,15573,156,278.08,2023-04-10
491210,15367,256,785.62,2023-12-29
491211,14895,740,1766.28,2023-04-02
491212,14062,1448,873.61,2023-09-05
491226,15157,644,448.2,2023-04-29
491235,15623,182,307.2,2023-12-14
491238,16011,133,170.45,2023-07-31
491240,13831,374,910.76,2023-07-26
491247,14626,352,436.4,2023-07-07
491314,15032,924,1505.4,2023-02-22
491317,16670,331,683.91,2023-12-22
491318,14608,96,369.6,2023-03-11
491319,15882,73,181.63,2023-02-07
491320,15380,108,178.2,2023-03-04
491321,17032,491,834.25,2023-10-25
491340,12979,520,517.7,2023-08-10
491356,15738,375,282.03,2023-10-17
491358,14590,29,99.6,2023-12-05
491368,14043,84,164.31,2023-01-24
491385,17675,102,328.7,2023-06-08
491394,15916,118,388.52,2023-10-07
491395,16901,42,204.26,2023-09-25
491396,17610,272,427.86,2023-02-06
491397,12933,67,155.79,2023-08-18
491399,14507,56,171.5,2023-09-24
491400,17696,260,427.52,2023-02-19
491401,18276,193,218.05,2023-07-20
491403,14030,265,588.83,2023-10-20
491405,15823,24,70.8,2023-06-19
491406,14081,481,787.92,2023-05-14
491407,14030,114,130.62,2023-03-29
491408,17351,25,133.75,2023-06-23
491421,16798,45,208.9,2023-11-03
491422,17512,687,864.89,2023-02-16
491424,13542,35,177.91,2023-08-02
491425,16905,67,221.85,2023-12-13
491426,15494,714,893.61,2023-03-15
491427,14702,306,583.7,2023-03-21
491429,17165,114,375.66,2023-12-18
491431,15769,1200,1980.0,2023-07-29
491432,16293,104,325.64,2023-08-09
491433,18172,106,233.1,2023-04-22
491434,17412,260,327.32,2023-09-28
491435,14606,83,243.87,2023-12-04
491436,14606,6,10.14,2023-02-25
491437,13408,146,439.18,2023-05-18
491438,18268,146,375.18,2023-08-23
491439,15291,120,306.0,2023-01-01
491440,16029,1080,1350.0,2023-03-03
491442,16156,40,102.0,2023-06-15
491443,15311,195,574.07,2023-04-26
491444,14122,19,41.89,2023-03-09
491445,14519,50,122.95,2023-02-14
491447,14191,2,15.9,2023-04-28
491448,15983,243,444.58,2023-07-02
491449,17230,502,1579.8,2023-03-25
491450,14739,540,634.88,2023-02-19
491452,17238,70,222.05,2023-04-16
491453,17238,27,86.75,2023-10-19
491454,13077,80,218.44,2023-08-31
491456,18102,3672,11016.0,2023-09-06
491457,15998,152,362.93,2023-11-24
491462,17243,245,718.83,2023-10-07
491463,17243,2,7.5,2023-08-09
491464,17209,96,52.8,2023-09-19
491465,14643,380,350.68,2023-08-27
491468,12957,625,1107.95,2023-09-25
491474,14577,110,217.34,2023-08-02
491479,14680,161,391.16,2023-02-02
491497,17409,438,899.64,2023-03-16
491498,12835,76,203.64,2023-07-05
491506,16470,62,191.18,2023-05-25
491508,16191,188,348.6,2023-11-16
491516,14895,4,51.27,2023-08-06
491528,17344,135,299.74,2023-02-13
491554,16365,109,198.77,2023-08-25
491555,15194,542,513.54,2023-07-17
491570,13418,704,811.76,2023-01-04
491584,12854,306,522.44,2023-11-22
491586,15197,60,117.96,2023-07-06
491587,13953,400,500.0,2023-03-25
491603,17243,277,539.47,2023-01-03
491607,17293,135,289.53,2023-03-28
491612,14298,1086,849.94,2023-10-08
491613,16952,107,249.09,2023-06-20
491622,13415,247,466.92,2023-08-01
491625,13668,110,615.3,2023-09-10
491627,13819,358,460.3,2023-12-06
491629,14790,343,308.81,2023-01-04
491630,17851,206,435.27,2023-07-31
491631,17487,37,160.55,2023-09-11
491633,17958,200,465.42,2023-12-26
491634,17841,302,540.18,2023-09-06
491635,14298,1946,1323.86,2023-09-28
491636,17754,360,270.18,2023-01-06
491637,15984,523,638.52,2023-05-17
491640,15898,142,397.02,2023-03-13
491642,14130,268,339.87,2023-04-26
491643,15856,622,1056.86,2023-05-12
491644,17860,35,100.55,2023-05-26
491645,17860,87,146.39,2023-02-19
491646,14031,211,641.51,2023-11-17
491647,14031,10,15.5,2023-11-14
491648,17243,41,214.09,2023-08-17
491649,12664,134,549.08,2023-02-14
491651,13768,111,356.55,2023-08-03
491652,16335,155,510.36,2023-05-16
491653,18077,125,164.48,2023-02-26
491654,16104,215,469.49,2023-11-22
491655,16104,10,15.5,2023-05-03
491656,16719,170,344.65,2023-08-03
491658,16442,61,155.06,2023-04-15
491659,13317,229,416.82,2023-05-01
491660,15196,66,149.7,2023-02-19
491661,15956,128,326.4,2023-10-16
491662,15169,225,356.17,2023-11-02
491663,15860,53,90.95,2023-12-01
491664,15983,274,450.71,2023-12-25
491665,14685,645,1177.11,2023-07-27
491666,13026,328,335.98,2023-01-09
491667,15503,60,116.26,2023-02-08
491668,15144,84,370.2,2023-12-15
491669,12843,48,71.79,2023-01-07
491670,13089,312,650.88,2023-07-25
491671,14161,298,505.13,2023-03-04
491672,17172,382,336.82,2023-07-24
491673,17085,88,124.6,2023-08-04
491674,17593,528,591.48,2023-12-28
491675,16710,247,361.37,2023-07-17
491677,14685,12,15.0,2023-04-14
491678,16830,188,300.42,2023-09-17
491679,16127,68,145.06,2023-01-30
491680,14987,96,244.8,2023-01-16
491681,15751,71,272.4,2023-09-16
491682,15751,1,21.95,2023-08-11
491683,17539,179,359.0,2023-04-18
491684,17287,131,209.9,2023-09-04
491685,17287,2,5.1,2023-05-11
491686,17920,184,452.5,2023-01-28
491687,15944,332,588.4,2023-05-11
491688,14606,58,197.98,2023-01-29
491690,13206,318,511.64,2023-02-03
491691,17211,285,386.73,2023-06-27
491692,14514,427,828.34,2023-03-10
491694,17066,93,228.34,2023-11-18
491695,15850,41,106.65,2023-05-08
491696,17290,123,56.45,2023-10-10
491697,13735,216,489.62,2023-06-24
491698,12681,650,1014.54,2023-12-13
491699,15628,246,286.28,2023-10-09
491700,17802,283,507.65,2023-05-10
491701,15446,109,123.43,2023-06-07
491703,14525,299,399.8,2023-05-08
491704,14751,18,65.1,2023-07-21
491706,17802,6,15.3,2023-09-03
491707,17969,31,98.25,2023-07-24
491708,14685,48,100.8,2023-10-30
491709,12600,34,147.99,2023-09-26
491710,12683,157,258.3,2023-07-11
491711,13087,86,313.64,2023-11-08
491712,15562,493,358.56,2023-09-20
491713,17819,66,545.1,2023-12-21
491714,16409,325,512.81,2023-06-23
491715,14277,231,233.42,2023-10-17
491716,14466,146,217.8,2023-10-19
491717,16725,148,204.73,2023-06-23
491718,16325,147,181.51,2023-05-24
491719,17799,130,334.46,2023-02-15
491720,17910,121,261.7,2023-05-19
491721,14898,176,348.34,2023-08-26
491722,16551,384,292.98,2023-05-05
491724,15577,29,122.95,2023-08-02
491725,12346,10,45.0,2023-12-17
491726,12439,446,1066.36,2023-01-19
491729,13462,142,171.82,2023-07-09
491730,13872,84,252.12,2023-06-01
491731,18087,72,228.6,2023-12-13
491733,18087,100,366.4,2023-08-24
491734,13093,486,950.0,2023-04-05
491735,15550,158,225.8,2023-12-24
491736,13013,346,756.51,2023-12-13
491737,14977,17,31.93,2023-09-05
491738,12472,903,1286.43,2023-03-08
491742,12346,5,22.5,2023-08-31
491743,13767,184,597.56,2023-04-11
491744,12346,5,22.5,2023-09-09
491745,16769,20,66.75,2023-05-21
491746,16769,93,327.71,2023-08-28
491747,17075,48,187.7,2023-10-02
491748,17157,126,319.38,2023-10-07
491750,14527,90,572.05,2023-12-11
491751,16190,124,196.92,2023-08-11
491752,14032,362,309.3,2023-07-30
491753,17825,160,318.85,2023-09-07
491754,17825,23,38.66,2023-07-24
491755,17825,37,79.95,2023-12-03
491756,15329,138,318.36,2023-08-23
491757,17949,504,705.6,2023-12-13
491758,17908,239,398.96,2023-05-19
491759,12748,12,15.0,2023-06-14
491760,15311,21,170.05,2023-11-29
491780,12471,338,615.22,2023-03-25
491782,15534,63,162.25,2023-07-14
491784,12471,202,675.05,2023-12-18
491800,17511,2979,5259.17,2023-08-30
491803,16327,412,698.61,2023-10-31
491804,15920,67,112.64,2023-12-15
491805,12613,897,1333.11,2023-09-12
491806,15920,1,8.95,2023-06-03
491807,17318,59,157.33,2023-01-08
491809,17965,477,266.98,2023-10-06
491810,14401,507,619.67,2023-11-07
491811,12835,121,290.15,2023-11-12
491812,13694,20524,13854.2,2023-05-16
491813,13694,126,157.5,2023-11-21
491814,15188,233,310.43,2023-10-25
491815,13694,468,177.84,2023-12-02
491816,14961,724,1550.07,2023-09-27
491825,13931,256,414.36,2023-03-26
491826,16019,269,850.83,2023-08-20
491828,13089,216,409.2,2023-01-01
491829,16711,96,325.44,2023-07-10
491831,17961,68,137.73,2023-04-11
491832,15420,139,132.51,2023-08-21
491833,12926,177,370.77,2023-05-09
491834,17623,53,197.05,2023-02-12
491840,15015,100,129.6,2023-11-20
491861,14796,89,266.02,2023-12-05
491868,14042,180,431.98,2023-06-23
491888,15867,320,617.55,2023-12-08
491893,16805,162,271.05,2023-11-27
491894,14062,480,1126.81,2023-04-22
491923,12839,190,307.24,2023-08-17
491924,17364,284,686.13,2023-09-04
491935,16125,343,689.71,2023-08-06
491941,12924,48,70.8,2023-11-21
491949,13591,4,53.2,2023-02-13
491950,16280,101,238.05,2023-07-15
491951,13206,926,921.21,2023-07-04
491953,15061,1452,2308.5,2023-01-19
491954,12920,34,88.5,2023-10-24
491955,12920,24,50.4,2023-01-25
491956,16985,158,381.4,2023-12-28
491957,17866,40,149.5,2023-05-31
491958,13577,27,99.86,2023-08-19
491959,16064,55,109.31,2023-08-30
491960,17416,332,659.4,2023-01-15
491961,15640,588,1456.2,2023-12-17
491963,12992,21,93.35,2023-09-16
491964,15672,10,45.3,2023-05-19
491965,13000,169,497.65,2023-03-05
491967,17012,251,360.61,2023-11-27
491979,13162,201,891.41,2023-10-28
491980,17067,164,227.72,2023-10-27
491981,13468,156,381.22,2023-02-23
491982,16098,221,154.69,2023-11-07
491983,16554,189,415.49,2023-12-06
491984,13004,146,306.54,2023-02-12
491986,15838,300,495.0,2023-07-12
491987,17572,43,62.31,2023-04-01
491988,13902,94,429.66,2023-11-23
491991,17809,4,27.0,2023-07-05
491992,16158,16,57.9,2023-07-25
491993,17213,72,304.7,2023-06-25
491994,17251,158,306.4,2023-04-18
491995,13495,161,367.75,2023-01-25
491996,14063,840,1337.0,2023-09-01
491997,17852,152,292.31,2023-10-14
491998,16858,78,297.86,2023-04-15
491999,14341,217,310.87,2023-08-08
492003,15039,70,253.42,2023-06-12
492004,17082,448,847.0,2023-09-26
492005,14607,1016,2320.2,2023-01-09
492007,17262,10,169.5,2023-10-05
492008,17082,72,61.2,2023-11-08
492009,14871,45,174.65,2023-07-09
492011,18220,164,253.64,2023-01-20
492012,17625,293,675.12,2023-03-29
492014,13577,2,13.5,2023-03-16
492015,14911,638,1413.34,2023-03-18
492016,17233,60,179.36,2023-01-24
492017,16210,142,394.42,2023-07-16
492018,16550,185,531.3,2023-10-04
492020,13635,202,414.78,2023-07-09
492021,17949,144,208.8,2023-08-08
492022,17949,300,216.0,2023-08-15
492035,16202,180,285.22,2023-08-20
492039,17095,58,301.9,2023-12-07
492051,13758,364,870.84,2023-10-20
492064,16713,225,558.17,2023-05-29
492071,16713,1,6.75,2023-02-21
492073,15413,338,1500.46,2023-09-11
492074,12941,381,377.49,2023-12-04
492075,17596,436,474.06,2023-11-05
492076,17675,64,152.0,2023-04-05
492077,15812,176,290.72,2023-08-09
492078,14966,55,137.03,2023-03-03
492079,15070,140,324.8,2023-10-06
492080,18260,198,308.38,2023-07-20
492092,14156,321,698.2,2023-01-31
492098,16749,1086,2343.72,2023-01-29
492117,15808,326,1017.78,2023-10-06
492125,13405,582,146.46,2023-07-19
492127,13319,280,538.77,2023-01-07
492133,16684,1016,1737.2,2023-09-04
492153,17797,89,205.73,2023-03-04
492168,13823,245,391.55,2023-05-26
492169,13680,361,823.81,2023-08-09
492170,15566,110,138.22,2023-03-07
492172,13050,139,327.91,2023-10-03
492173,13267,121,316.39,2023-10-09
492174,13798,856,478.16,2023-06-29
492175,13756,49,182.25,2023-08-01
492176,17841,196,453.78,2023-05-30
492177,15311,83,598.2,2023-10-14
492178,18168,209,340.39,2023-06-02
492179,17816,22,24.63,2023-12-14
492181,13393,158,380.78,2023-01-16
492185,16308,3000,960.0,2023-05-12
492202,15514,829,743.61,2023-03-05
492203,16353,48,204.0,2023-01-26
492204,15785,228,322.92,2023-07-11
492208,13599,239,334.14,2023-11-03
492209,15768,69,236.17,2023-08-21
492210,15971,60,263.4,2023-12-08
492214,14897,204,301.16,2023-02-26
492216,15641,1116,939.21,2023-10-16
492218,15527,138,297.86,2023-07-12
492220,17368,79,191.72,2023-12-12
492221,15637,400,288.88,2023-02-25
492222,15393,72,187.84,2023-05-20
492223,14061,24,179.0,2023-07-06
492224,12748,261,801.3,2023-07-20
492225,14134,676,1084.08,2023-09-27
492227,18177,270,334.5,2023-06-15
492228,15078,270,343.66,2023-12-25
492229,13473,206,388.74,2023-05-29
492230,16605,144,60.48,2023-08-30
492231,12956,16,53.0,2023-09-22
492232,12971,3,61.45,2023-09-19
492233,13711,22,126.5,2023-07-31
492234,15394,224,297.4,2023-11-30
492235,14460,258,155.34,2023-08-23
492236,18102,539,2156.0,2023-04-07
492237,18102,870,3480.0,2023-04-26
492238,18102,276,520.46,2023-01-02
492239,14543,44,313.8,2023-08-16
492240,13078,166,575.64,2023-07-04
492241,14769,977,969.66,2023-11-12
492242,15312,141,321.65,2023-04-23
492244,17646,159,435.5,2023-04-08
492245,15713,209,243.86,2023-09-10
492246,13952,597,1226.79,2023-05-25
492247,16736,79,307.15,2023-06-09
492248,14646,138,511.2,2023-03-10
492249,16366,95,243.65,2023-08-20
492250,18286,114,462.95,2023-10-18
492251,14156,408,825.32,2023-07-26
492252,13999,230,357.0,2023-12-05
492253,12956,154,223.7,2023-06-23
492269,17677,475,855.45,2023-10-11
492270,17677,55,96.3,2023-11-01
492271,17677,26,68.7,2023-04-22
492272,14590,39,141.66,2023-06-17
492273,17677,12,10.2,2023-05-31
492281,13047,238,306.3,2023-01-21
492282,14869,296,371.48,2023-10-19
492283,16197,58,117.3,2023-05-18
492285,13097,56,164.1,2023-12-16
492287,13074,150,313.3,2023-09-25
492290,14966,480,187.44,2023-06-28
492296,14667,263,499.15,2023-05-13
492297,13289,119,307.95,2023-06-03
492300,12747,47,348.15,2023-06-18
492302,16119,112,183.4,2023-11-07
492304,13769,61,214.25,2023-07-23
492312,15184,161,123.19,2023-06-10
492313,14680,201,407.69,2023-05-22
492314,14732,100,336.6,2023-07-18
492317,15615,324,593.4,2023-07-06
492318,17189,147,214.21,2023-12-06
492319,15499,59,158.65,2023-06-06
492321,15061,526,1181.5,2023-08-14
492322,13694,128,352.0,2023-10-25
492325,13641,418,212.1,2023-09-08
492328,13641,336,271.56,2023-12-16
492340,17954,197,311.99,2023-06-28
492342,14527,251,1221.97,2023-04-27
492347,13694,1660,1209.58,2023-01-05
492348,13694,378,540.66,2023-10-28
492349,13831,116,306.2,2023-07-15
492351,17954,9,35.45,2023-03-30
492356,12586,157,422.35,2023-05-21
492357,18012,63,115.3,2023-10-23
492358,16779,1086,1750.43,2023-05-02
492359,13403,44,78.6,2023-08-20
492360,14625,360,584.1,2023-11-11
492361,17833,143,338.46,2023-06-27
492362,15222,1108,436.56,2023-05-11
492367,13178,568,618.79,2023-03-21
492368,14415,306,507.98,2023-05-11
492369,16195,123,323.25,2023-03-24
492370,16891,66,125.06,2023-03-02
492371,14952,80,252.2,2023-11-29
492372,13693,58,195.5,2023-12-15
492374,15984,316,378.9,2023-08-01
492375,15577,2,14.2,2023-10-11
492376,17776,199,207.75,2023-07-23
492378,16569,299,422.15,2023-03-13
492379,17469,197,338.31,2023-06-03
492380,14055,400,274.32,2023-12-20
492383,17873,384,542.36,2023-03-14
492387,15044,293,1071.55,2023-11-20
492391,13426,225,340.67,2023-09-03
492395,17988,13,22.67,2023-12-10
492397,12359,212,78.2,2023-11-09
492398,17873,24,50.4,2023-01-05
492399,14329,168,320.65,2023-01-08
492401,15311,131,324.87,2023-12-23
492403,17091,82,276.5,2023-08-08
492404,16694,26,98.3,2023-01-01
492405,15055,95,244.42,2023-06-10
492406,18144,273,597.5,2023-01-10
492407,15750,153,278.07,2023-10-19
492408,16987,32,133.0,2023-05-01
492409,13008,75,189.31,2023-07-27
492410,13941,306,781.1,2023-12-27
492412,14092,52,136.2,2023-09-05
492413,12867,232,286.49,2023-03-09
492415,17428,456,904.38,2023-03-23
492417,16742,291,220.07,2023-02-19
492418,15498,1604,3326.72,2023-09-22
492419,14540,174,387.74,2023-10-19
492421,17402,60,125.95,2023-06-13
492423,12748,98,122.47,2023-10-25
492424,17402,1,3.75,2023-10-24
492426,17157,130,301.02,2023-03-06
492427,14113,189,342.55,2023-04-17
492428,18201,191,447.53,2023-02-22
492429,13225,682,1425.3,2023-11-26
492430,14113,48,100.8,2023-11-10
492431,17662,176,353.0,2023-09-01
492432,13491,140,273.88,2023-03-13
492433,17150,50,176.4,2023-11-28
492434,15601,326,589.34,2023-06-19
492435,15863,45,137.3,2023-09-04
492436,18186,338,329.58,2023-03-02
492437,13269,350,323.78,2023-01-30
492438,13875,139,164.59,2023-08-02
492439,12557,576,1952.64,2023-08-25
492440,13266,176,295.55,2023-02-27
492441,14484,245,435.45,2023-04-07
492442,13798,44,323.0,2023-11-23
492443,13777,190,366.62,2023-04-29
492444,18097,206,171.26,2023-02-27
492445,17230,489,1120.49,2023-09-09
492446,13520,220,589.4,2023-09-05
492448,17243,214,699.08,2023-07-07
492449,16139,57,120.15,2023-07-02
492462,15862,89,224.34,2023-07-05
492465,13564,62,193.85,2023-09-11
492472,15862,135,167.07,2023-08-26
492484,15862,107,169.96,2023-06-22
492499,17739,134,400.76,2023-06-06
492500,13564,4,6.6,2023-03-23
492512,14425,153,199.19,2023-07-31
492516,13448,106,226.74,2023-10-14
492517,17612,98,233.4,2023-10-31
492518,13408,593,809.62,2023-01-08
492519,14543,97,299.65,2023-01-12
492520,14422,267,420.41,2023-04-09
492521,18006,9,53.55,2023-12-02
492522,14051,127,160.83,2023-01-22
492524,14110,176,391.44,2023-11-04
492525,12748,28,72.29,2023-03-30
492526,12748,4,7.8,2023-10-07
492527,14040,192,437.96,2023-08-24
492528,16945,358,302.06,2023-04-08
492529,17377,186,433.96,2023-03-01
